PRIORITY_TAC;LAUNCH;PRICE
118835328;2013-11-27;20000.0
-1240945882;2013-12-03;18000.0
-1282451236;2013-11-27;20000.0
1918665020;2013-11-27;20000.0
91218013;2001-05-01;19700.0
1091438901;2001-05-01;19700.0
541475245;2001-05-01;19700.0
-56492245;2001-05-01;19700.0
-1578358981;2001-05-01;19700.0
793408030;2001-05-01;19700.0
56975664;2006-05-18;19700.0
-1693842336;2001-05-01;19700.0
-1947094063;2009-01-12;20000.0
674143898;2001-07-03;19700.0
-1796492310;2015-05-26;13400.0
-252424914;2013-12-06;20000.0
1937064183;2013-12-06;20000.0
274537729;2010-02-23;20000.0
-1848808458;2010-01-22;20000.0
489713086;2001-07-03;19700.0
1455573937;2001-07-03;19700.0
1478900259;2001-07-03;19700.0
1230573101;2001-07-03;19700.0
672610627;2001-05-01;19700.0
1146223345;2001-05-01;19700.0
1296581510;2001-05-01;19700.0
1889335854;2011-12-14;20000.0
-1344005991;2014-03-03;13400.0
-1296067725;2001-05-01;19700.0
-1691494470;2001-05-01;19700.0
1193901524;2001-05-01;19700.0
-252624445;2001-05-01;19700.0
501756183;2001-07-03;19700.0
-496919362;2001-07-03;19700.0
-1877300762;2010-01-25;19700.0
-1359457696;2013-11-27;20000.0
1091607635;2012-10-25;18000.0
907022388;2013-12-03;18000.0
1422907193;2013-12-03;18000.0
4604495;2001-05-01;19700.0
1209047264;2001-05-01;19700.0
281126359;2001-05-01;19700.0
724117495;2001-05-01;19700.0
-1842079977;2001-05-01;19700.0
-850482145;2001-05-01;19700.0
1424323591;2001-05-01;19700.0
1060188974;2001-05-01;19700.0
1263089424;2001-05-01;19700.0
1025882498;2010-01-25;19700.0
-1146071968;2010-01-25;19700.0
-2135564909;2010-01-25;19700.0
408996069;2010-02-10;20000.0
-1890807464;2001-05-01;19700.0
-529210466;2001-05-01;19700.0
1500179546;2001-05-01;19700.0
76501894;2001-05-01;19700.0
-191320551;2013-12-06;20000.0
213868264;2013-12-06;20000.0
-1809664179;2001-01-11;19700.0
488884599;2001-01-11;19700.0
-174865504;2001-01-11;19700.0
-1764191930;2001-01-11;19700.0
-1984002703;2001-01-11;19700.0
78580833;2001-01-11;19700.0
1968193991;2001-01-11;19700.0
-651780171;2001-01-11;19700.0
2133189000;2001-07-03;19700.0
-645893578;2001-07-03;19700.0
-513118663;2018-01-05;141300.0
1686807823;2000-08-30;19700.0
1361156368;2000-08-30;19700.0
2047214021;2000-08-30;19700.0
952267002;2000-08-30;19700.0
-1834623675;2000-08-30;19700.0
1790091190;2009-01-12;20000.0
-406362802;2009-01-12;20000.0
669061475;2009-01-12;20000.0
653640566;2011-12-14;20000.0
754273925;2001-05-01;19700.0
1531912455;2001-05-01;19700.0
624686917;2001-05-01;19700.0
-73448720;2001-05-01;19700.0
-2073812396;2001-05-01;19700.0
-1005379835;2001-05-01;19700.0
1889921298;2001-05-01;19700.0
644694828;2001-05-01;19700.0
1378142560;2001-05-01;19700.0
-533101871;2018-01-05;141300.0
-228338308;2003-08-29;19700.0
1878979532;2003-08-29;19700.0
-1065489027;2006-05-18;19700.0
-1370096322;2006-05-18;19700.0
-1891699458;2006-05-12;19700.0
-1447278253;2001-07-03;19700.0
-1505305857;2001-07-03;19700.0
1350021198;2001-05-01;19700.0
246964600;2001-05-01;19700.0
1576846224;2001-05-01;19700.0
1892272343;2001-05-01;19700.0
-1629778379;2001-05-01;19700.0
1775155176;2001-05-01;19700.0
2020044393;2001-05-01;19700.0
1502772053;2001-05-01;19700.0
-588887037;2001-05-01;19700.0
334980027;2001-05-01;19700.0
-1620422262;2010-01-25;19700.0
1658927118;2010-01-25;19700.0
82406882;2001-05-01;19700.0
-1693753298;2001-05-01;19700.0
-345736321;2001-05-01;19700.0
-406994114;2001-05-01;19700.0
-1322480599;2001-05-01;19700.0
-1460220300;2001-05-01;19700.0
1407490729;2009-01-12;20000.0
-1346757123;2010-02-01;20000.0
-1932053630;2007-05-04;20000.0
-802296863;2001-05-01;19700.0
-778181948;2001-05-01;19700.0
-1835805415;2001-01-11;19700.0
1614904029;2008-12-24;19700.0
1714949722;2001-05-01;19700.0
245943072;2001-05-01;19700.0
1406349389;2001-05-01;19700.0
-1282626334;2001-05-01;19700.0
459364726;2001-05-01;19700.0
-28907638;2001-05-01;19700.0
-1297021917;2010-04-21;20000.0
237774862;2011-11-30;20000.0
-1989550105;2010-02-23;20000.0
415740522;2011-11-30;20000.0
-417791114;2001-01-11;19700.0
-886293200;2001-01-11;19700.0
937456244;2001-01-11;19700.0
1798560215;2001-01-11;19700.0
1524630021;2001-01-11;19700.0
845710028;2001-01-11;19700.0
1900299724;2001-01-11;19700.0
-2004217274;2001-01-11;19700.0
609716797;2001-05-01;19700.0
-410243719;2001-05-01;19700.0
-635567464;2001-05-01;19700.0
85657305;2010-02-05;20000.0
-1147715499;2001-05-01;19700.0
-307973345;2001-05-01;19700.0
2136910989;2018-04-12;44400.0
1872332799;2003-08-29;19700.0
-1667604833;2010-01-25;19700.0
-985468251;2000-08-30;19700.0
-485853884;2000-08-30;19700.0
1483210007;2000-08-30;19700.0
1006990546;2000-08-30;19700.0
1843715739;2000-08-30;19700.0
599170734;2000-08-30;19700.0
-1766973888;2000-08-30;19700.0
53067846;2011-11-30;20000.0
-362700061;2010-04-21;20000.0
1457308181;2010-02-08;20000.0
-1813487736;2001-05-01;19700.0
-1032903237;2001-05-01;19700.0
-2137998246;2001-05-01;19700.0
305554806;2001-05-01;19700.0
-1822828880;2001-05-01;19700.0
2144571922;2001-05-01;19700.0
-1985519546;2001-05-01;19700.0
1307723400;2001-05-01;19700.0
-888357561;2018-11-05;13400.0
1196395666;2018-11-05;13400.0
-7986517;2018-11-05;13400.0
1028549244;2013-12-06;20000.0
141148599;2000-08-30;19700.0
1498735741;2000-08-30;19700.0
-1840824718;2000-08-30;19700.0
-393071846;2000-08-30;19700.0
-2021812232;2000-08-30;19700.0
1883040602;2011-12-14;20000.0
-832904854;2001-05-01;19700.0
-1442390594;2001-05-01;19700.0
-129403887;2001-05-01;19700.0
2053583024;2001-05-01;19700.0
1764878291;2001-05-01;19700.0
-2010723939;2001-05-01;19700.0
-40985830;2001-05-01;19700.0
502163493;2001-05-01;19700.0
442231021;2001-05-01;19700.0
1804267582;2001-05-01;19700.0
-1869497197;2000-08-30;19700.0
-776807316;2000-08-30;19700.0
279572590;2018-11-05;13400.0
-2066213865;2018-11-05;13400.0
1313601505;2010-01-25;19700.0
1459280432;2000-08-30;19700.0
-56191762;2010-02-26;20000.0
387024789;2000-08-30;19700.0
1311450064;2000-08-30;19700.0
-1411365091;2000-08-30;19700.0
1888994361;2000-08-30;19700.0
-483209090;2000-08-30;19700.0
1072500404;2000-08-30;19700.0
-1342858264;2000-08-30;19700.0
2068230750;2000-08-30;19700.0
231989478;2001-07-03;19700.0
-244971284;2001-07-03;19700.0
-246819482;2018-11-05;13400.0
1056665914;2018-11-05;13400.0
-767281503;2003-08-29;19700.0
1239832531;2001-05-01;19700.0
1091461246;2001-05-01;19700.0
535397065;2001-05-01;19700.0
-1108555888;2018-11-05;13400.0
797643753;2018-11-05;13400.0
695053340;2018-11-05;13400.0
1268359339;2018-11-05;13400.0
-1192276117;2018-11-05;13400.0
-1417698990;2010-01-25;19700.0
687278869;2014-04-22;13400.0
-1129676346;2001-05-01;19700.0
1138194039;2001-05-01;19700.0
-832095287;2001-05-01;19700.0
51094830;2001-05-01;19700.0
1654042130;2001-05-01;19700.0
-1879829856;2001-05-01;19700.0
485391504;2001-05-01;19700.0
-556112134;2001-05-01;19700.0
-71404175;2001-05-01;19700.0
1571481299;2001-05-01;19700.0
2131243980;2018-11-05;13400.0
145635757;2010-02-08;20000.0
-578760021;2010-02-05;20000.0
-1073709841;2010-04-21;20000.0
-196897649;2001-05-01;19700.0
1721028627;2001-05-01;19700.0
-1817394545;2001-07-03;19700.0
1885459931;2018-11-05;13400.0
-1704939052;2010-01-25;19700.0
285316831;2010-02-05;20000.0
1729574712;2001-05-01;19700.0
-1446101744;2001-05-01;19700.0
-1247600894;2018-11-05;13400.0
-1729052720;2010-02-08;20000.0
-2050887995;2010-02-25;20000.0
-851895690;2011-11-30;20000.0
-343943463;2010-02-23;20000.0
1032194812;2001-05-01;19700.0
-1640967965;2018-11-05;13400.0
-1578932578;2000-08-30;19700.0
-971016412;2000-08-30;19700.0
1602575073;2000-08-30;19700.0
154442640;2000-08-30;19700.0
-1093625096;2000-08-30;19700.0
-125702217;2018-11-05;13400.0
367715491;2018-11-05;13400.0
206753197;2018-11-05;13400.0
-1097046678;2018-11-05;13400.0
-1767341539;2018-11-05;13400.0
366892127;2018-11-05;13400.0
-906952024;2018-11-05;13400.0
-2099985965;2018-11-05;13400.0
-127091740;2018-11-05;13400.0
1174778832;2014-04-22;13400.0
1788092917;2014-04-22;13400.0
1017275896;2000-08-30;19700.0
1393202230;2015-05-26;13400.0
2090860206;2010-02-23;20000.0
-1252660585;2001-05-01;19700.0
-1439457825;2001-05-01;19700.0
1474524475;2001-05-01;19700.0
616154747;2001-05-01;19700.0
-449562537;2001-05-01;19700.0
-1230239144;2001-05-01;19700.0
-1155536543;2001-05-01;19700.0
1404538040;2001-05-01;19700.0
890523332;2001-05-01;19700.0
-82062314;2001-05-01;19700.0
522734667;2001-05-01;19700.0
1258077140;2001-05-01;19700.0
-447534168;2018-11-05;13400.0
1963800802;2018-11-05;13400.0
48305262;2018-11-05;13400.0
1754277718;2018-11-05;13400.0
-1730634954;2018-11-05;13400.0
419492272;2007-05-04;20000.0
200566661;2014-01-28;13400.0
-1846825450;2001-07-03;19700.0
-32445924;2001-07-03;19700.0
2012764280;2001-07-03;19700.0
155295446;2001-07-03;19700.0
1460028896;2001-07-03;19700.0
-25344004;2001-07-03;19700.0
-504902446;2001-07-03;19700.0
-926587588;2001-07-03;19700.0
-1409208795;2001-07-03;19700.0
771605968;2018-11-05;13400.0
1633629213;2018-11-05;13400.0
-1469941863;2018-11-05;13400.0
-177361813;2018-11-05;13400.0
-369634937;2018-11-05;13400.0
-1079147663;2018-11-05;13400.0
1652156057;2017-10-13;13400.0
-1736317041;2003-08-29;19700.0
1075212595;2003-08-29;19700.0
1030652883;2003-08-29;19700.0
-1992753998;2003-11-17;19700.0
-1879394014;2010-06-04;20000.0
1878070032;2001-05-01;19700.0
474190072;2006-05-18;19700.0
1910337006;2013-12-03;18000.0
-666401532;2001-05-01;19700.0
22328224;2007-11-22;20000.0
2120040269;2001-07-03;19700.0
-1292115834;2001-07-03;19700.0
-890648290;2000-08-30;19700.0
449959912;2000-08-30;19700.0
1033004175;2009-01-12;20000.0
-1296108698;2010-02-23;20000.0
-1729782351;2001-05-01;19700.0
364931186;2001-05-01;19700.0
-1711098938;2001-05-01;19700.0
2014253326;2001-05-01;19700.0
681523532;2001-05-01;19700.0
-1000616803;2013-12-06;20000.0
591911568;2006-05-12;19700.0
715383701;2013-11-27;20000.0
402527584;2010-02-08;20000.0
-1473529095;2011-12-14;20000.0
-1927207234;2011-12-14;20000.0
767963214;2011-12-14;20000.0
-330636693;2011-12-14;20000.0
115454241;2010-02-25;20000.0
-910567750;2008-12-24;19700.0
-291188177;2008-12-24;19700.0
-89493553;2011-11-30;20000.0
1640295362;2010-02-25;20000.0
-1564481048;2009-01-12;20000.0
1577366545;2017-10-13;13400.0
-818261878;2017-10-13;13400.0
-1894925405;2017-10-13;13400.0
1068263168;2001-05-01;19700.0
1364803603;2001-05-01;19700.0
210618711;2013-12-03;18000.0
-570445992;2013-12-03;18000.0
710875599;2013-12-03;18000.0
493415843;2013-12-03;18000.0
-697834044;2001-07-03;19700.0
1393232188;2001-07-03;19700.0
63646144;2001-07-03;19700.0
-1753038795;2001-07-03;19700.0
-1830808152;2001-07-03;19700.0
1282539639;2001-07-03;19700.0
-87558910;2008-12-24;19700.0
215910576;2008-12-24;19700.0
-978759604;2008-12-24;19700.0
-985219964;2003-11-17;19700.0
-1175904935;2010-02-05;20000.0
1638748662;2001-05-01;19700.0
-2014819044;2010-01-25;19700.0
382735495;2008-12-24;19700.0
-1158547796;2010-01-25;19700.0
-815546620;2008-12-24;19700.0
-607482895;2007-11-22;20000.0
354562133;2007-11-22;20000.0
-1105243148;2001-05-01;19700.0
-452731037;2001-05-01;19700.0
-1377258463;2001-05-01;19700.0
-1404159001;2001-05-01;19700.0
-1546653834;2001-05-01;19700.0
658595158;2001-05-01;19700.0
-1501205400;2001-05-01;19700.0
-189266791;2001-05-01;19700.0
-690089734;2001-05-01;19700.0
1453031672;2001-05-01;19700.0
1281686586;2001-07-03;19700.0
-2089521182;2001-07-03;19700.0
928322658;2010-02-23;20000.0
-1644404276;2010-02-08;20000.0
1234104084;2010-02-05;20000.0
-674235172;2001-07-03;19700.0
-1473206697;2001-07-03;19700.0
619301711;2013-12-06;20000.0
62088961;2015-05-26;13400.0
863509045;2010-02-23;20000.0
1895187734;2000-08-30;19700.0
-36833233;2000-08-30;19700.0
-1206886337;2000-08-30;19700.0
-216084418;2003-11-17;19700.0
-143285921;2010-02-08;20000.0
-1222901786;2017-10-13;13400.0
-2084335579;2017-10-13;13400.0
175415702;2017-10-13;13400.0
929236721;2001-07-03;19700.0
436751017;2001-05-01;19700.0
190938941;2001-05-01;19700.0
-49564268;2001-05-01;19700.0
-492771514;2001-05-01;19700.0
-1973885768;2010-01-25;19700.0
-328633750;2010-01-25;19700.0
-796981517;2010-01-25;19700.0
1487173510;2003-08-29;19700.0
1856458803;2006-05-18;19700.0
123375910;2003-08-29;19700.0
-949168987;2006-05-18;19700.0
-1316792062;2001-05-01;19700.0
1033354337;2001-05-01;19700.0
-1160135784;2013-11-27;20000.0
-296775916;2001-05-01;19700.0
8386435;2001-05-01;19700.0
822698695;2001-05-01;19700.0
-819055297;2001-05-01;19700.0
255967107;2001-05-01;19700.0
1981080326;2001-05-01;19700.0
-1568922554;2001-05-01;19700.0
1104276547;2001-05-01;19700.0
1344947360;2001-05-01;19700.0
-792438366;2001-05-01;19700.0
-1536081172;2001-05-01;19700.0
-2039155278;2001-05-01;19700.0
1217500787;2001-05-01;19700.0
1205878869;2001-05-01;19700.0
41024137;2001-05-01;19700.0
-1528380825;2001-05-01;19700.0
104163342;2001-05-01;19700.0
521516830;2003-11-17;19700.0
1859787358;2009-01-12;20000.0
-473784985;2009-01-12;20000.0
1426487561;2000-08-30;19700.0
994737090;2000-08-30;19700.0
-936631649;2000-08-30;19700.0
-614407693;2000-08-30;19700.0
922170912;2000-08-30;19700.0
966904548;2006-05-12;19700.0
1934289689;2003-11-17;19700.0
-108671624;2007-05-04;20000.0
-573840583;2017-10-13;13400.0
268985352;2017-10-13;13400.0
-89032659;2013-12-06;20000.0
57426858;2008-12-24;19700.0
1064050256;2010-01-25;19700.0
41388673;2006-05-12;19700.0
758255174;2008-03-04;20000.0
1290939080;2008-03-04;20000.0
-633259560;2010-02-05;20000.0
1356219981;2008-12-24;19700.0
839834452;2001-05-01;19700.0
1089077785;2001-05-01;19700.0
94228892;2001-05-01;19700.0
-1711381935;2001-05-01;19700.0
-261626409;2006-05-12;19700.0
245355498;2006-05-12;19700.0
-1192481818;2006-05-12;19700.0
877424131;2006-05-12;19700.0
-861207077;2006-05-12;19700.0
-2006375427;2013-12-03;18000.0
-1941919735;2013-12-03;18000.0
1842311362;2013-11-27;20000.0
-49255193;2010-01-25;19700.0
-1533526490;2010-01-25;19700.0
-1549544758;2000-08-30;19700.0
-1795997423;2000-08-30;19700.0
1424157925;2000-08-30;19700.0
1021290945;2013-12-03;18000.0
1133480118;2003-08-29;19700.0
757880803;2012-10-25;18000.0
-592169989;2013-12-03;18000.0
-490507388;2010-02-23;20000.0
285518510;2006-05-12;19700.0
286886263;2006-05-12;19700.0
1702747618;2006-05-18;19700.0
-1879085046;2006-05-12;19700.0
1171656847;2006-05-12;19700.0
1240586145;2006-05-12;19700.0
-62774854;2008-02-15;20000.0
-789169802;2013-12-03;18000.0
-1783422510;2001-05-01;19700.0
-76102575;2001-05-01;19700.0
-758210903;2001-05-01;19700.0
-1633796194;2001-05-01;19700.0
1831668963;2001-05-01;19700.0
866555827;2013-12-03;18000.0
-1050659641;2010-01-25;19700.0
-1868077053;2010-01-25;19700.0
-25280372;2001-05-01;19700.0
-1905993674;2001-05-01;19700.0
982027805;2001-05-01;19700.0
249012491;2001-05-01;19700.0
-633553072;2001-05-01;19700.0
-324344256;2006-05-18;19700.0
809947381;2006-05-18;19700.0
1768986281;2010-01-25;19700.0
-2063779341;2006-05-12;19700.0
1685111958;2006-05-12;19700.0
-1880146100;2000-08-30;19700.0
-1371616261;2000-08-30;19700.0
-764780097;2000-08-30;19700.0
2012609677;2011-12-14;20000.0
-1324906237;2010-01-25;19700.0
58090776;2008-12-24;19700.0
-216863233;2008-02-15;20000.0
-451519788;2000-08-30;19700.0
621019533;2000-08-30;19700.0
-565264701;2000-08-30;19700.0
-44840610;2000-08-30;19700.0
-1959198190;2011-11-30;20000.0
1746465419;2010-04-21;20000.0
-615697242;2013-12-06;20000.0
-1697911829;2008-12-24;19700.0
-1688194286;2001-05-01;19700.0
-776935968;2001-05-01;19700.0
173627050;2001-05-01;19700.0
-1815481551;2011-12-14;20000.0
972012713;2008-12-24;19700.0
-2075366293;2008-12-24;19700.0
792746590;2010-02-10;20000.0
1639134217;2009-01-12;20000.0
1275980031;2010-01-25;19700.0
566705209;2017-10-13;13400.0
259915658;2010-01-25;19700.0
-79183052;2010-01-25;19700.0
854833590;2010-02-01;20000.0
919570248;2008-12-24;19700.0
415893261;2000-08-30;19700.0
-1588086938;2000-08-30;19700.0
-687395929;2000-08-30;19700.0
1895543723;2000-08-30;19700.0
-1646417242;2007-11-22;20000.0
-795853312;2010-02-05;20000.0
-144098339;2008-12-24;19700.0
-1090378764;2008-12-24;19700.0
1691050209;2010-03-12;20000.0
2124439039;2000-08-30;19700.0
1989162276;2000-08-30;19700.0
193491766;2000-08-30;19700.0
-1904525440;2000-08-30;19700.0
2116609485;2000-08-30;19700.0
-974568360;2000-08-30;19700.0
864970203;2000-08-30;19700.0
-322975914;2000-08-30;19700.0
355504965;2010-02-01;20000.0
-1891657988;2010-01-22;20000.0
1216888973;2010-02-23;20000.0
204694117;2009-01-12;20000.0
1585906993;2009-01-12;20000.0
1425130008;2009-01-14;20000.0
-278265199;2013-12-06;20000.0
458953572;2013-12-06;20000.0
1922473648;2013-12-06;20000.0
-853165566;2013-12-06;20000.0
146834835;2008-12-24;19700.0
-1447272689;2000-08-30;19700.0
1069511862;2011-12-14;20000.0
-1254339742;2011-12-14;20000.0
-108780703;2011-12-14;20000.0
-175664977;2008-12-24;19700.0
803631014;2008-12-24;19700.0
111560868;2008-12-24;19700.0
-381363230;2008-12-24;19700.0
8141801;2008-12-24;19700.0
-217101540;2008-12-24;19700.0
-368832660;2000-08-30;19700.0
281205227;2000-08-30;19700.0
1777071365;2000-08-30;19700.0
1181604270;2000-08-30;19700.0
2034097726;2000-08-30;19700.0
-1720648802;2010-02-05;20000.0
-1973333328;2013-12-03;18000.0
-1337157526;2013-12-03;18000.0
-905627828;2013-12-03;18000.0
1263252761;2010-01-25;19700.0
-1534090222;2006-05-12;19700.0
762542902;2010-01-25;19700.0
1251140861;2001-05-01;19700.0
108296859;2001-05-01;19700.0
-1594814302;2001-05-01;19700.0
-1061951119;2001-05-01;19700.0
-1574247682;2001-05-01;19700.0
786372107;2001-05-01;19700.0
-1429892543;2010-02-25;20000.0
-616602132;2010-01-25;19700.0
652952545;2008-12-24;19700.0
-1988342172;2000-08-30;19700.0
55392447;2000-08-30;19700.0
-1092109992;2013-11-27;20000.0
-569662955;2009-01-12;20000.0
-353849270;2013-12-06;20000.0
1744229295;2013-12-06;20000.0
-1505997569;2013-12-06;20000.0
-1220507577;2003-08-29;19700.0
561603713;2003-08-29;19700.0
381948612;2010-02-10;20000.0
779094453;2008-12-24;19700.0
1142366515;2013-12-06;20000.0
612875027;2001-05-01;19700.0
-166915975;2001-05-01;19700.0
861160692;2001-05-01;19700.0
-160148560;2001-05-01;19700.0
1264680999;2001-05-01;19700.0
-153749253;2001-05-01;19700.0
-2028597844;2006-05-18;19700.0
230249252;2013-12-06;20000.0
251310706;2008-12-24;19700.0
-102041360;2013-12-06;20000.0
718404352;2006-05-12;19700.0
65262335;2013-12-06;20000.0
-1130294478;2013-12-06;20000.0
-1741289257;2010-01-25;19700.0
-795153608;2010-02-01;20000.0
-1389635389;2010-02-05;20000.0
-1080309512;2003-08-29;19700.0
-1467773253;2003-08-29;19700.0
613757364;2003-08-29;19700.0
1785117820;2000-08-30;19700.0
1089837534;2000-08-30;19700.0
2083726072;2000-08-30;19700.0
-1470980420;2003-08-29;19700.0
68451809;2003-08-29;19700.0
1637087813;2015-05-26;13400.0
1722468792;2006-05-12;19700.0
-720567962;2000-08-30;19700.0
1077189102;2000-08-30;19700.0
-583398221;2000-08-30;19700.0
-1125087922;2000-08-30;19700.0
-839542435;2010-02-25;20000.0
1562351922;2010-04-21;20000.0
-12159025;2010-02-01;20000.0
1688264874;2010-02-01;20000.0
1041448524;2010-02-05;20000.0
-780210315;2010-01-22;20000.0
1244015383;2009-01-12;20000.0
2125789061;2008-12-24;19700.0
1390056014;2000-08-30;19700.0
2035620185;2000-08-30;19700.0
915816484;2000-08-30;19700.0
1624703824;2000-08-30;19700.0
278018041;2000-08-30;19700.0
-305365642;2000-08-30;19700.0
849982242;2000-08-30;19700.0
1412398443;2000-08-30;19700.0
394128390;2000-08-30;19700.0
-534661904;2000-08-30;19700.0
-461359177;2000-08-30;19700.0
-629023209;2010-02-10;20000.0
1418574440;2008-12-24;19700.0
-1462911496;2006-05-12;19700.0
1953594987;2008-12-24;19700.0
2006584717;2008-12-24;19700.0
-773899603;2010-01-25;19700.0
255306729;2000-08-30;19700.0
-831207492;2011-11-30;20000.0
-685886198;2013-12-06;20000.0
2001465304;2003-08-29;19700.0
-2142531018;2003-08-29;19700.0
-270796291;2010-02-08;20000.0
-753543496;2014-03-03;13400.0
-1813129077;2014-03-03;13400.0
-550794604;2013-12-03;18000.0
-1372068858;2010-01-25;19700.0
832913114;2001-07-03;19700.0
-836017584;2001-07-03;19700.0
-857206774;2001-07-03;19700.0
1767652986;2001-07-03;19700.0
255988009;2001-07-03;19700.0
1554773360;2000-08-30;19700.0
-830714058;2000-08-30;19700.0
-202444290;2000-08-30;19700.0
455278756;2000-08-30;19700.0
1425859276;2000-08-30;19700.0
-609788506;2000-08-30;19700.0
-393350244;2007-11-22;20000.0
-1996989372;2009-01-12;20000.0
1768629320;2010-02-25;20000.0
-99167925;2000-08-30;19700.0
866640128;2006-05-12;19700.0
307446869;2001-07-03;19700.0
1862997546;2001-07-03;19700.0
8823107;2001-07-03;19700.0
1734679341;2009-01-14;20000.0
-1712786667;2010-02-05;20000.0
939874578;2013-12-03;18000.0
1838163786;2010-03-12;20000.0
-1545222214;2015-05-26;13400.0
1678895386;2013-12-03;18000.0
826705392;2013-11-27;20000.0
-889907466;2011-12-14;20000.0
714924531;2011-11-30;20000.0
932997969;2010-02-23;20000.0
-667090048;2009-01-12;20000.0
-945495924;2008-12-24;19700.0
1781236114;2008-12-24;19700.0
2062066186;2000-08-30;19700.0
-1524930847;2000-08-30;19700.0
-1321683111;2000-08-30;19700.0
1146775256;2009-03-24;20000.0
-920430003;2010-02-01;20000.0
-1476239847;2010-02-05;20000.0
1522743447;2010-02-23;20000.0
-1863911992;2000-08-30;19700.0
319795367;2000-08-30;19700.0
676321610;2000-08-30;19700.0
1250210609;2000-08-30;19700.0
-760290462;2000-08-30;19700.0
1054451984;2000-08-30;19700.0
-1765859642;2009-01-12;20000.0
-517619099;2010-02-23;20000.0
-1782655428;2000-08-30;19700.0
-100939943;2000-08-30;19700.0
-2028884864;2000-08-30;19700.0
1526399984;2000-08-30;19700.0
-1545899273;2000-08-30;19700.0
-1661685435;2000-08-30;19700.0
1367293269;2000-08-30;19700.0
-1499454027;2010-01-22;20000.0
1715991687;2010-02-23;20000.0
-1309056457;2009-01-14;20000.0
466248240;2010-02-10;20000.0
-1293148236;2014-02-07;13400.0
811394653;2014-02-07;13400.0
1824812581;2014-02-07;13400.0
-1099251855;2000-08-30;19700.0
308361137;2000-08-30;19700.0
-43006930;2000-08-30;19700.0
-191301820;2000-08-30;19700.0
1114614673;2014-02-07;13400.0
-706761341;2000-08-30;19700.0
300938720;2000-08-30;19700.0
1338778335;2000-08-30;19700.0
1587224290;2000-08-30;19700.0
488326966;2000-08-30;19700.0
1864182736;2000-08-30;19700.0
935244841;2000-08-30;19700.0
-716371154;2000-08-30;19700.0
-1560757184;2012-05-15;20000.0
-953439429;2010-03-12;20000.0
-698820133;2001-07-03;19700.0
1778534533;2013-12-06;20000.0
-2107919675;2013-12-06;20000.0
-1157303840;2013-12-19;13400.0
196234986;2014-02-07;13400.0
-1253404280;2014-02-07;13400.0
1910893451;2001-07-03;19700.0
-2094425541;2001-07-03;19700.0
1549183088;2001-07-03;19700.0
1934003820;2001-07-03;19700.0
-455083177;2000-08-30;19700.0
2021302743;2003-08-29;19700.0
-1399120057;2003-08-29;19700.0
2145733288;2001-07-03;19700.0
1443429307;2001-07-03;19700.0
2011063594;2003-08-29;19700.0
778448158;2003-08-29;19700.0
-918580164;2010-01-25;19700.0
-1720448381;2003-08-29;19700.0
585433728;2001-07-03;19700.0
465057556;2001-07-03;19700.0
-139430819;2006-05-12;19700.0
-1877132915;2013-12-06;20000.0
-964897116;2003-08-29;19700.0
-1466575886;2003-08-29;19700.0
1277021570;2014-02-07;13400.0
-1550069600;2000-08-30;19700.0
-795068234;2000-08-30;19700.0
-80199530;2000-08-30;19700.0
-1556553440;2000-08-30;19700.0
-921829506;2000-08-30;19700.0
-1297676867;2000-08-30;19700.0
1430062399;2000-08-30;19700.0
424687968;2000-08-30;19700.0
1052531595;2000-08-30;19700.0
1024210785;2000-08-30;19700.0
334235959;2000-08-30;19700.0
1647597312;2000-08-30;19700.0
1116483360;2001-07-03;19700.0
-246205668;2001-07-03;19700.0
1946935836;2001-07-03;19700.0
-1857937798;2001-07-03;19700.0
-711023518;2001-07-03;19700.0
-161598530;2001-07-03;19700.0
-1259993655;2003-08-29;19700.0
-530290480;2003-08-29;19700.0
646740796;2003-08-29;19700.0
622280999;2006-05-12;19700.0
265507628;2006-05-12;19700.0
-1167012570;2006-05-12;19700.0
1439510702;2006-05-12;19700.0
-2006090802;2006-05-12;19700.0
-771823424;2006-05-12;19700.0
378335919;2013-12-19;13400.0
696419073;2013-12-06;20000.0
1825890676;2000-08-30;19700.0
-1036291130;2013-12-06;20000.0
-1756789757;2013-12-06;20000.0
587134555;2015-05-26;13400.0
1763892505;2003-08-29;19700.0
718608266;2003-08-29;19700.0
-1754157263;2003-08-29;19700.0
197449024;2003-08-29;19700.0
-1018919226;2015-05-26;13400.0
-1505146746;2015-05-26;13400.0
1700014796;2014-02-07;13400.0
-874529053;2008-12-24;19700.0
-222570936;2008-12-24;19700.0
-1832597928;2008-12-24;19700.0
15324472;2008-12-24;19700.0
-1319164774;2008-12-24;19700.0
-1153317406;2006-05-12;19700.0
-1309128518;2013-12-19;13400.0
89350163;2008-12-24;19700.0
266098599;2013-12-06;20000.0
2010966226;2015-05-26;13400.0
-1819957094;2008-12-24;19700.0
-744337514;2010-01-25;19700.0
1312167404;2010-03-12;20000.0
1861020282;2008-02-15;20000.0
-1927032380;2010-01-25;19700.0
-978856101;2014-02-07;13400.0
-400497985;2013-12-06;20000.0
-666754095;2010-01-25;19700.0
613648247;2006-05-12;19700.0
223623457;2010-03-12;20000.0
4294319;2010-03-12;20000.0
725374472;2010-01-25;19700.0
322728839;2006-05-12;19700.0
-1044532290;2010-01-25;19700.0
360489121;2006-05-12;19700.0
